SaleID,AgentKey,CloseDateKey,ListDateKey,CommunityKey,PropertyTypeKey,SideKey,LeadSourceKey,FinancingKey,BuyerProfileKey,PriceBandKey,ListPrice,SalePrice,PriceVsList,DaysOnMarket,SquareFeet,Bedrooms,Bathrooms,YearBuilt,LotSquareFeet,CommissionRate,GrossCommission,AgentNetCommission,SellerConcession,MapX,MapY
187,1,19900424,19900221,1,1,2,3,4,4,1,227000,227000,0,62,1800,4,3.5,1958,6350,0.027,6129,5210,0,252.2,478
188,1,19900725,19900608,1,1,1,4,1,5,2,282500,279000,-3500,47,2480,4,3.5,1959,7350,0.0235,6557,5573,0,255.7,427.5
189,1,19900706,19900503,1,1,1,3,1,5,1,205500,202000,-3500,64,1900,3,2.5,1983,7900,0.028,5656,4808,0,270.3,453.6
190,1,19900619,19900330,3,1,1,2,1,2,1,180000,173500,-6500,81,1750,3,2.5,1963,5800,0.027,4685,3982,0,479.6,415.6
191,1,19900620,19900331,1,1,1,2,4,3,1,195500,197000,1500,81,1830,3,2.5,1979,5900,0.0245,4827,4103,0,260.7,452
192,1,19901117,19900817,1,1,1,3,2,5,1,180500,177500,-3000,92,1660,2,2,1961,5500,0.0275,4881,4149,0,258.5,446.1
193,1,19900416,19900218,1,1,2,2,1,5,1,245000,242000,-3000,57,2250,3,2.5,1981,10050,0.0275,6655,5657,0,256.7,478.3
194,1,19900614,19900413,1,1,1,1,1,5,1,188500,182500,-6000,62,2030,2,2,1958,9800,0.029,5293,4499,0,260.2,462.3
195,1,19901203,19900930,1,1,2,9,1,2,1,164500,159500,-5000,64,1800,3,2.5,1961,6100,0.025,3988,3390,0,241.3,485.5
196,1,19901030,19900818,1,1,2,2,1,5,2,283000,274500,-8500,73,2460,4,3.5,1963,7750,0.026000000000000002,7137,6066,0,225.9,481.3
197,1,19900426,19900309,1,1,2,1,1,5,1,158000,155000,-3000,48,1920,4,3.5,1956,6550,0.0235,3643,3097,0,240.5,477.4
198,1,19900512,19900203,1,1,2,1,2,1,1,171500,168500,-3000,98,1600,3,2.5,1983,6000,0.028,4718,4010,0,264.3,482.1
199,1,19900923,19900719,1,1,1,6,5,2,1,121500,120000,-1500,66,1250,2,2,1967,5250,0.0285,3420,2907,0,230.2,487.3
200,1,19900531,19900404,5,1,1,2,1,1,1,135500,132000,-3500,57,1340,2,2,1984,5500,0.028,3696,3142,0,541.3,442.8
201,1,19900621,19900423,1,1,3,1,1,2,1,183500,183500,0,59,1750,3,2.5,1983,7150,0.049,8992,7643,2750,260.5,447.4
202,1,19900624,19900421,1,1,2,7,1,1,1,193000,189000,-4000,64,1670,2,2,1969,4750,0.029,5481,4659,1250,256.7,478.3
203,1,19900904,19900714,1,1,1,3,4,5,1,223000,223500,500,52,1950,2,2,1989,9700,0.023,5141,4370,0,260.3,486.5
204,1,19901224,19901106,1,1,1,4,3,2,1,211500,209500,-2000,48,1860,2,2,1957,7300,0.029500000000000002,6180,5253,0,251.8,446.9
205,1,19900323,19900112,1,1,1,9,1,2,1,223000,215500,-7500,70,2130,4,3.5,1966,5900,0.0285,6142,5221,0,271.9,466.3
206,1,19901029,19900911,1,1,2,2,1,1,1,217500,213000,-4500,48,2170,4,3.5,1970,6450,0.029,6177,5250,0,244.9,466.1
207,1,19900227,19891117,1,1,1,9,3,2,1,187500,190500,3000,102,1800,3,2.5,1974,8000,0.023,4382,3725,0,283.4,475
208,1,19900628,19900503,1,1,1,1,1,2,1,237000,233500,-3500,56,2150,3,2.5,1960,10150,0.028,6538,5557,0,231.8,449.4
209,1,19900309,19891212,1,1,2,1,3,2,1,220500,217500,-3000,87,1890,3,2.5,1956,5950,0.0245,5329,4530,0,220.9,444.2
210,1,19900102,19891110,1,1,2,1,3,1,1,115500,115000,-500,53,1170,2,2,1966,3650,0.03,3450,2933,0,242.2,463.7
211,1,19901129,19900914,1,1,1,1,2,1,1,225000,217500,-7500,76,2250,4,3.5,1967,9300,0.022,4785,4067,0,232,459.7
212,1,19900807,19900609,1,1,1,3,2,1,1,209500,205500,-4000,59,1860,3,2.5,1988,8700,0.0275,5651,4803,0,257.3,448.3
213,1,19900523,19900325,1,1,1,2,1,5,1,140500,137000,-3500,59,1480,2,2,1972,6200,0.027,3699,3144,0,229.8,447
214,1,19900710,19900422,1,1,2,6,1,2,1,208000,203500,-4500,79,2070,4,3.5,1982,6000,0.026000000000000002,5291,4497,0,253,453.9
215,1,19901110,19900903,1,1,1,3,5,5,1,175000,170500,-4500,68,1500,3,2.5,1982,4600,0.0235,4007,3406,0,265.5,438.4
216,1,19900615,19900328,1,1,2,2,1,3,1,145000,143000,-2000,79,1480,2,2,1970,6450,0.026000000000000002,3718,3160,2000,253.9,434.4
217,1,19900408,19900215,1,1,2,8,1,2,1,154500,155000,500,52,1830,4,3.5,1989,8200,0.026000000000000002,4030,3426,0,257.8,485.2
218,1,19900726,19900523,1,1,2,3,4,2,1,178000,171500,-6500,64,1900,3,2.5,1962,6950,0.0265,4545,3863,750,247.2,459.4
219,1,19900522,19900306,3,1,2,6,4,2,1,169500,166500,-3000,77,1770,3,2.5,1955,8800,0.0235,3913,3326,0,470.8,389.3
220,1,19900615,19900411,3,1,1,3,1,2,1,173500,172500,-1000,65,2030,3,2.5,1974,10100,0.022,3795,3226,0,463.9,419.1
221,1,19901124,19900827,1,1,2,1,3,2,1,232500,234000,1500,89,1850,3,2.5,1976,8650,0.025500000000000002,5967,5072,0,274.3,487.2
222,1,19901030,19900809,1,1,1,5,4,5,1,194000,188500,-5500,82,1650,2,2,1962,5700,0.0245,4618,3925,0,240.2,470.5
223,1,19900504,19900315,1,1,1,9,3,1,1,178500,173000,-5500,50,1660,3,2.5,1981,6300,0.029500000000000002,5104,4338,0,264.8,467.1
224,1,19901105,19900830,3,1,1,1,1,5,1,188000,190000,2000,67,1710,3,2.5,1986,7700,0.0265,5035,4280,0,448.9,404.8
225,1,19901116,19900910,1,1,1,6,1,1,1,215500,211000,-4500,67,1910,3,2.5,1963,5950,0.025500000000000002,5381,4574,0,262.6,440.5
226,1,19901230,19901105,1,1,2,3,4,3,1,178000,175000,-3000,55,1820,2,2,1976,4700,0.022,3850,3273,0,254.3,486.2
227,1,19900719,19900513,1,1,3,8,1,5,1,142500,140500,-2000,67,1350,2,2,1988,4550,0.0485,6814,5792,0,235.3,468
228,1,19900514,19900316,5,1,2,1,1,2,1,221500,216500,-5000,59,2510,4,3.5,1977,11150,0.0225,4871,4140,0,531.9,460.2
229,1,19900516,19900322,1,1,1,2,1,2,1,218500,207500,-11000,55,1730,4,3.5,1986,8000,0.025,5188,4410,0,229.5,444.7
230,1,19900708,19900502,1,1,2,4,1,3,1,197000,191500,-5500,67,1660,2,2,1986,6200,0.0235,4500,3825,0,246.8,473.1
231,1,19900119,19891106,1,1,2,1,3,5,1,197000,205000,8000,74,1900,3,2.5,1973,8950,0.029500000000000002,6048,5141,0,272.6,488.3
232,1,19901008,19900820,1,1,1,2,1,2,1,164500,168500,4000,49,1670,2,2,1987,8100,0.03,5055,4297,3000,238,486.5
233,1,19900629,19900511,1,1,3,4,1,4,1,164500,164000,-500,49,1810,3,2.5,1983,5650,0.0505,8282,7040,0,235.1,484.1
234,1,19900608,19900401,1,1,2,2,1,2,1,194000,191500,-2500,68,1900,3,2.5,1984,7450,0.0245,4692,3988,0,244.2,456.9
235,1,19900914,19900719,1,1,1,9,1,2,1,158000,160500,2500,57,1680,3,2.5,1981,7200,0.028,4494,3820,0,257.3,441.4
236,1,19900729,19900605,3,1,1,2,1,4,1,155000,153000,-2000,54,1640,3,2.5,1981,5750,0.028,4284,3641,0,479.1,409.8
237,1,19900629,19900510,1,1,2,1,3,2,1,247000,245500,-1500,50,2210,5,4,1957,8650,0.025500000000000002,6260,5321,0,250.1,473.3
238,1,19900318,19900131,1,1,2,2,1,2,1,233000,225500,-7500,46,2000,3,2.5,1982,9950,0.028,6314,5367,0,272.7,465.2
239,1,19900717,19900509,1,1,1,4,1,5,1,200500,196000,-4500,69,1920,4,3.5,1962,5200,0.0245,4802,4082,0,249.8,469.8
240,1,19900701,19900507,1,1,2,1,2,4,1,161500,161000,-500,55,1730,3,2.5,1962,8000,0.029500000000000002,4750,4038,0,265.7,446.5
241,1,19900103,19891017,1,1,1,4,5,5,1,175000,166000,-9000,78,1620,3,2.5,1964,8100,0.026000000000000002,4316,3669,0,221.4,484.5
242,1,19901017,19900901,1,1,1,6,3,1,1,183500,181500,-2000,46,1500,3,2.5,1985,7200,0.0235,4265,3625,3000,257.8,462.2
243,1,19900306,19891229,1,1,1,8,2,5,1,203000,197500,-5500,67,1980,3,2.5,1963,6700,0.026000000000000002,5135,4365,0,265.4,472.9
244,1,19900103,19891101,1,1,1,7,1,5,1,143000,146000,3000,63,1490,2,2,1989,6800,0.0275,4015,3413,0,243.2,469.5
245,1,19900817,19900616,1,1,1,2,1,5,1,244000,229000,-15000,62,2310,4,3.5,1963,7650,0.0285,6527,5548,0,259.4,474.9
246,1,19900114,19891103,1,1,2,3,2,5,1,166500,163000,-3500,72,1690,2,2,1978,8100,0.0275,4483,3811,0,246.9,461.6
247,1,19900116,19891129,1,1,1,1,4,5,1,197000,197500,500,48,1660,3,2.5,1975,4900,0.0275,5431,4616,0,246,473.1
248,1,19910612,19910425,1,1,2,2,1,3,1,240500,237500,-3000,48,1970,4,3.5,1982,5800,0.026000000000000002,6175,5249,0,224.7,457.1
249,1,19911207,19910930,1,1,1,1,3,1,1,224500,230000,5500,68,2110,4,3.5,1973,6800,0.0265,6095,5181,0,227.4,448
250,1,19911202,19911010,1,1,1,1,6,5,1,177500,183500,6000,53,1510,3,2.5,1972,4550,0.027,4955,4212,0,250.9,474.5
251,1,19910825,19910705,1,1,1,3,3,5,1,205000,205000,0,51,2100,4,3.5,1966,7750,0.026000000000000002,5330,4531,0,234.7,487.5
252,1,19910423,19910207,1,1,2,1,1,1,1,194000,187000,-7000,75,1660,3,2.5,1955,5500,0.025500000000000002,4769,4054,0,240.3,459
253,1,19910423,19910206,1,1,1,5,6,1,2,299500,295000,-4500,76,2460,4,3.5,1986,9150,0.023,6785,5767,0,249.3,447.9
254,1,19910102,19901026,5,1,2,2,1,4,1,226000,221000,-5000,68,2310,4,3.5,1967,9650,0.0225,4973,4227,0,548,439
255,1,19910612,19910427,1,1,2,1,2,5,1,223000,222000,-1000,46,2080,4,3.5,1988,6650,0.022,4884,4151,0,264.1,460.2
256,1,19910104,19901118,1,1,1,9,5,1,1,204500,197500,-7000,47,1980,3,2.5,1960,5900,0.024,4740,4029,0,259.4,471.5
257,1,19911225,19911025,1,1,1,6,4,2,1,174500,167000,-7500,61,1830,3,2.5,1976,8300,0.0285,4760,4046,2250,227.7,476.8
258,1,19911001,19910630,1,1,1,1,1,1,1,229000,225000,-4000,93,2210,3,2.5,1987,9950,0.029,6525,5546,0,223.6,459.3
259,1,19910725,19910522,1,1,1,2,1,4,1,184500,189000,4500,64,1620,3,2.5,1987,5450,0.0225,4253,3615,0,248.4,470.9
260,1,19910919,19910710,5,1,2,3,2,5,2,265000,254500,-10500,71,2410,4,3.5,1987,6450,0.022,5599,4759,0,531.5,444
261,1,19910419,19910214,1,1,1,6,2,2,1,217000,222000,5000,64,1980,3,2.5,1962,6300,0.0285,6327,5378,0,228.8,478
262,1,19910618,19910422,1,1,2,2,2,5,2,303000,297000,-6000,57,2230,3,2.5,1955,8250,0.0235,6980,5933,0,262.8,476.3
263,1,19910107,19901117,1,1,2,2,4,1,1,174500,171000,-3500,51,1560,2,2,1959,5300,0.025,4275,3634,0,238.1,456.6
264,1,19910407,19910201,1,1,1,5,4,2,2,266500,258500,-8000,65,2540,4,3.5,1968,9900,0.0275,7109,6043,0,247.7,455.9
265,1,19911021,19910830,1,1,1,3,1,2,1,140500,136000,-4500,52,1410,3,2.5,1958,4400,0.028,3808,3237,0,233.5,466.7
266,1,19910127,19901208,1,1,1,2,1,5,1,141000,138500,-2500,50,1370,2,2,1976,5600,0.028,3878,3296,0,249.3,481.3
267,1,19910511,19910226,1,1,1,2,2,2,1,190000,185500,-4500,74,1820,3,2.5,1957,7850,0.0275,5101,4336,0,266.9,445.4
268,1,19910223,19901222,1,1,1,3,1,2,1,200000,201500,1500,63,1790,3,2.5,1981,6350,0.0225,4534,3854,0,281.3,474.9
269,1,19911104,19910918,1,1,1,4,2,5,2,253000,251000,-2000,47,2240,4,3.5,1989,8400,0.0225,5648,4801,0,253.2,466.6
270,1,19910829,19910616,1,1,2,1,1,4,1,213000,208000,-5000,74,1820,4,3.5,1961,8150,0.028,5824,4950,0,237.6,434.7
271,1,19910815,19910625,1,1,1,1,1,1,1,136500,138000,1500,51,1330,3,2.5,1960,4300,0.025500000000000002,3519,2991,0,234.3,476
272,1,19910303,19910110,1,1,1,1,5,1,1,230000,224500,-5500,52,2210,4,3.5,1983,7900,0.029500000000000002,6623,5630,0,230.4,440.1
273,1,19910302,19901228,1,1,1,1,2,1,1,160000,156000,-4000,64,1560,3,2.5,1959,6250,0.0265,4134,3514,0,258.3,431.1
274,1,19910406,19910207,1,1,2,5,5,1,1,158500,161500,3000,58,1480,3,2.5,1957,3700,0.0275,4441,3775,1500,249.5,483.6
275,1,19910920,19910801,1,1,1,1,1,3,1,211500,207500,-4000,50,1970,3,2.5,1979,8750,0.03,6225,5291,0,259,469.2
276,1,19910720,19910513,1,1,1,6,4,1,1,167000,168500,1500,68,1960,4,3.5,1972,6200,0.024,4044,3437,0,258.8,450.7
277,1,19910506,19910303,1,1,1,2,4,1,1,166000,162000,-4000,64,2090,3,2.5,1978,7950,0.0265,4293,3649,0,232.3,479.3
278,1,19910925,19910624,1,1,2,3,4,1,2,266500,264000,-2500,93,2520,4,3.5,1969,10950,0.022,5808,4937,0,244.7,471.9
279,1,19910321,19910202,1,1,1,2,1,2,1,140000,138000,-2000,47,1130,2,2,1983,4800,0.029,4002,3402,0,244.2,474.2
280,1,19910721,19910517,1,1,2,2,1,5,1,225500,219000,-6500,65,2170,4,3.5,1970,6950,0.0245,5366,4561,0,240.5,453.3
281,1,19911018,19910825,1,1,2,3,1,2,1,201000,192500,-8500,54,1760,3,2.5,1974,6350,0.0275,5294,4500,0,244.5,451.2
282,1,19910621,19910405,1,1,1,2,1,1,1,192500,186000,-6500,77,1690,3,2.5,1989,8150,0.0245,4557,3873,0,246.6,473.1
283,1,19910211,19901215,1,1,1,3,1,2,1,169000,168500,-500,58,1890,3,2.5,1963,7700,0.03,5055,4297,0,259.6,479.5
284,1,19911202,19911008,1,1,1,3,2,5,2,258000,253000,-5000,55,2380,3,2.5,1959,6700,0.026000000000000002,6578,5591,0,248.6,484.8
285,1,19910314,19901228,1,1,2,2,4,5,1,165000,166000,1000,76,2020,3,2.5,1957,10050,0.025,4150,3528,0,237.9,453.1
286,1,19910709,19910503,1,1,1,2,2,5,1,152000,150000,-2000,67,1590,3,2.5,1966,7550,0.0265,3975,3379,0,251,474.5
287,1,19910904,19910613,1,1,2,2,1,5,2,266000,254000,-12000,83,2300,3,2.5,1974,10650,0.022,5588,4750,0,256.3,455.2
288,1,19910526,19910405,1,1,1,1,1,1,1,194000,189500,-4500,51,2160,3,2.5,1968,9550,0.0235,4453,3785,0,264.7,475.2
289,1,19911210,19911003,1,1,1,7,4,5,1,161500,162000,500,68,1340,2,2,1980,3800,0.027,4374,3718,0,239.6,464.7
290,1,19910526,19910320,1,1,2,4,1,3,1,182500,173000,-9500,67,1760,2,2,1982,7950,0.027,4671,3970,0,220.2,459.2
291,1,19910511,19910303,1,1,1,2,1,6,1,194000,188500,-5500,69,1750,3,2.5,1966,6250,0.023,4336,3686,0,233.2,429.9
292,1,19910804,19910603,1,1,1,1,1,2,1,191000,185000,-6000,62,2010,3,2.5,1987,9550,0.0265,4903,4168,0,245.9,451.2
293,1,19910821,19910630,1,1,1,2,1,5,1,243000,239000,-4000,52,2230,4,3.5,1984,7100,0.0275,6573,5587,0,227,506.7
294,1,19910731,19910529,1,1,1,9,1,3,1,184500,187500,3000,63,1840,3,2.5,1980,8300,0.028,5250,4463,0,262.5,464.7
295,1,19911020,19910903,1,1,1,3,3,1,1,242500,230000,-12500,47,2360,4,3.5,1969,8050,0.025,5750,4888,0,254.3,462
296,1,19911101,19910905,1,1,1,1,1,4,1,185500,182000,-3500,57,1750,2,2,1971,7000,0.0235,4277,3635,0,244.9,490.3
297,1,19910322,19910115,1,1,2,2,3,3,1,235500,229500,-6000,66,1910,3,2.5,1976,7450,0.0265,6082,5170,0,245,478.8
298,1,19911225,19911106,1,1,1,2,1,5,1,140000,142000,2000,49,1740,3,2.5,1966,8600,0.025500000000000002,3621,3078,0,224.9,450.2
299,1,19910417,19910203,1,1,1,3,3,4,1,209500,206500,-3000,73,2010,3,2.5,1965,6050,0.029,5989,5091,0,262.8,464.7
300,1,19910220,19901226,1,1,2,3,4,5,1,198000,200000,2000,56,1920,3,2.5,1988,4700,0.0275,5500,4675,0,246.1,476.6
301,1,19910728,19910515,1,1,1,1,2,4,1,195000,195000,0,74,2350,4,3.5,1973,10850,0.023,4485,3812,1500,260.9,487.7
302,1,19910725,19910526,1,1,1,1,1,5,1,168500,168000,-500,60,1990,4,3.5,1965,5800,0.023,3864,3284,0,229.6,463.1
303,1,19910123,19901201,1,1,1,1,1,2,1,230500,228500,-2000,53,1880,3,2.5,1988,7400,0.0245,5598,4758,0,254.4,443.6
304,1,19910530,19910403,1,1,3,1,4,1,1,143500,143500,0,57,1510,2,2,1986,6100,0.0445,6386,5428,0,245.1,436.2
305,1,19910818,19910616,1,1,1,1,1,4,1,247000,244000,-3000,63,2280,3,2.5,1970,9250,0.027,6588,5600,0,245.2,485.7
306,1,19911128,19911001,1,1,1,4,2,5,1,183000,174000,-9000,58,1640,2,2,1970,5300,0.0225,3915,3328,0,239,488.9
307,1,19911002,19910801,1,1,1,5,1,3,1,193500,187500,-6000,62,1990,3,2.5,1955,5850,0.025,4688,3985,1000,247.9,458.2
308,1,19910613,19910411,1,1,1,2,1,1,1,181500,174000,-7500,63,1480,3,2.5,1969,6650,0.0265,4611,3919,750,243.1,481
309,1,19910522,19910320,1,1,1,2,1,1,1,220500,214000,-6500,63,2220,4,3.5,1973,5500,0.0285,6099,5184,0,258,463.4
310,1,19911031,19910823,1,1,1,4,4,3,1,216500,213000,-3500,69,1990,4,3.5,1984,8900,0.022,4686,3983,0,250.5,473.3
311,1,19910516,19910221,5,1,1,1,1,4,1,165000,160000,-5000,84,1720,2,2,1973,4750,0.025500000000000002,4080,3468,0,520.7,420.7
312,1,19910408,19910119,1,1,2,8,1,5,1,123000,122000,-1000,79,1140,2,2,1986,2750,0.0265,3233,2748,0,246.5,461.6
313,1,19910420,19910303,1,1,2,1,1,4,1,219500,212500,-7000,48,1600,3,2.5,1963,4050,0.0285,6056,5148,0,257.9,451.8
314,1,19910728,19910524,1,1,2,5,1,1,1,149000,145500,-3500,65,1660,3,2.5,1984,4300,0.029500000000000002,4292,3648,0,240.2,487.8
315,1,19910505,19910315,1,1,1,1,2,2,1,226000,219500,-6500,51,2060,3,2.5,1970,5700,0.024,5268,4478,0,288.6,471.8
316,1,19910501,19910210,1,1,1,2,2,2,1,182500,182500,0,80,1580,3,2.5,1968,5200,0.029,5293,4499,0,237.4,441.6
317,1,19910209,19901221,1,1,2,1,5,1,1,204500,202500,-2000,50,1960,2,2,1982,4750,0.029500000000000002,5974,5078,0,235.1,468
318,1,19910220,19901218,1,1,2,9,3,5,1,157000,157000,0,64,1340,2,2,1984,4400,0.0225,3533,3003,0,253,463.1
319,1,19910619,19910427,1,1,1,6,1,4,1,200500,199000,-1500,53,1750,3,2.5,1986,7000,0.0275,5473,4652,0,226.1,469.8
320,1,19910128,19901211,1,1,1,3,1,1,1,212500,209000,-3500,48,1980,4,3.5,1965,7750,0.03,6270,5330,0,250.9,473.4
321,1,19910624,19910418,1,1,2,4,1,1,1,178000,171000,-7000,67,1810,2,2,1985,8800,0.025500000000000002,4361,3707,0,264.8,470.6
322,1,19910203,19901121,1,1,1,2,2,5,1,204000,203500,-500,74,1790,3,2.5,1964,5250,0.029500000000000002,6003,5103,3000,264,461.3
323,1,19910801,19910528,1,1,2,3,3,3,1,240000,231000,-9000,65,2030,4,3.5,1986,7700,0.0245,5660,4811,0,247.5,467.4
324,1,19920503,19920208,1,1,2,4,1,5,1,175000,177500,2500,85,1570,3,2.5,1987,7050,0.029,5148,4376,0,243,468.4
325,1,19920602,19920411,1,1,1,2,4,1,1,167500,167000,-500,52,1740,3,2.5,1967,6350,0.0265,4426,3762,0,246.1,470.8
326,1,19920525,19920219,1,1,3,2,1,1,1,217000,214000,-3000,96,1570,3,2.5,1965,5100,0.05,10700,9095,1500,261.6,476.2
327,1,19920424,19920229,1,1,1,1,3,2,2,282500,273500,-9000,55,2190,3,2.5,1982,7550,0.028,7658,6509,0,269.9,470.9
328,1,19920814,19920613,1,1,1,2,1,3,1,171500,173500,2000,62,1550,2,2,1977,7200,0.027,4685,3982,0,271.9,488.2
329,1,19920619,19920413,1,1,1,4,3,1,1,206000,212000,6000,67,1860,3,2.5,1967,4750,0.029500000000000002,6254,5316,0,228.9,463
330,1,19920913,19920709,1,1,2,2,2,5,1,224000,217500,-6500,66,2340,4,3.5,1972,9700,0.0235,5111,4344,0,256,455.2
331,1,19920323,19920129,1,1,2,3,1,1,1,233000,237000,4000,54,1930,3,2.5,1974,8200,0.0285,6755,5742,0,245.2,450
332,1,19921111,19920918,1,1,2,2,1,3,1,255000,244500,-10500,54,2150,4,3.5,1984,5650,0.0225,5501,4676,0,251.4,474.5
333,1,19920428,19920215,1,1,1,2,1,1,1,188500,190000,1500,73,1740,3,2.5,1964,5100,0.028,5320,4522,0,242.8,471.8
334,1,19920730,19920522,1,1,2,3,1,1,1,179500,178000,-1500,69,1900,3,2.5,1977,8500,0.029500000000000002,5251,4463,0,254.5,450.5
335,1,19920629,19920418,5,1,2,1,1,3,1,236000,233500,-2500,72,2070,4,3.5,1964,6450,0.023,5371,4565,0,505.2,451.2
336,1,19920311,19920104,1,1,2,5,1,2,1,230500,222500,-8000,67,1970,3,2.5,1957,7850,0.0265,5896,5012,0,255.1,458.6
337,1,19921029,19920908,3,1,1,4,1,1,1,226000,222000,-4000,51,2130,3,2.5,1962,6200,0.029,6438,5472,0,470.5,399.9
338,1,19920816,19920628,1,1,2,1,1,1,1,242000,233000,-9000,49,1920,3,2.5,1984,9250,0.026000000000000002,6058,5149,0,239.8,433.7
339,1,19921226,19921016,1,1,1,1,2,4,1,122000,123500,1500,71,1270,2,2,1989,4300,0.025,3088,2625,0,258.7,483
340,1,19920506,19920313,1,1,1,3,1,2,1,173500,165500,-8000,54,1610,3,2.5,1975,5800,0.029500000000000002,4882,4150,1500,223.8,472
341,1,19920313,19920112,1,1,2,1,3,1,1,187000,180500,-6500,61,1560,2,2,1986,6750,0.024,4332,3682,0,234.7,444.9
342,1,19920622,19920414,1,1,1,3,4,1,1,163500,161500,-2000,69,1430,2,2,1958,4250,0.0265,4280,3638,0,246.7,423.6
343,1,19920401,19920214,1,1,2,4,1,1,1,193500,187500,-6000,47,1890,3,2.5,1991,8150,0.025500000000000002,4781,4064,2500,248,475.5
344,1,19920914,19920729,1,1,2,2,1,4,1,210000,208000,-2000,47,2300,4,3.5,1990,5950,0.0245,5096,4332,0,269,452.4
345,1,19920706,19920508,1,1,1,4,5,3,2,276500,271500,-5000,59,2390,4,3.5,1989,8800,0.029,7874,6693,0,227.3,457.2
346,1,19921016,19920807,5,1,1,4,1,5,1,156000,149000,-7000,70,1600,2,2,1988,6900,0.0225,3353,2850,0,508.3,431.9
347,1,19920811,19920612,1,1,2,1,1,1,1,236500,230000,-6500,60,2260,3,2.5,1969,8450,0.025,5750,4888,0,258.1,474.9
348,1,19921014,19920806,1,1,1,2,1,1,1,237000,232500,-4500,69,1950,3,2.5,1972,7000,0.0285,6626,5632,0,245.6,451.2
349,1,19920725,19920603,1,1,2,4,4,5,1,222000,223000,1000,52,2070,3,2.5,1987,7400,0.023,5129,4360,0,255.6,475.9
350,1,19920225,19911213,1,1,1,1,2,2,1,136500,133000,-3500,74,1410,2,2,1991,6100,0.0245,3259,2770,0,234.7,499
351,1,19920124,19911201,1,1,2,4,1,5,1,196500,192500,-4000,54,1680,3,2.5,1974,5250,0.0245,4716,4009,0,225.8,484.8
352,1,19920913,19920628,1,1,2,4,4,3,1,233000,229500,-3500,77,1850,3,2.5,1990,5700,0.029500000000000002,6770,5755,0,239.9,486.6
353,1,19920504,19920220,1,1,1,3,2,5,1,197000,191000,-6000,74,2030,4,3.5,1962,7100,0.024,4584,3896,0,255.4,469
354,1,19920523,19920406,1,1,2,1,1,2,1,158500,154000,-4500,47,1510,3,2.5,1971,3700,0.028,4312,3665,0,248.8,447.9
355,1,19921010,19920814,1,1,1,2,1,5,1,238000,238000,0,57,1970,3,2.5,1963,5400,0.0285,6783,5766,0,249.2,462.9
356,1,19920409,19920202,1,1,1,2,1,2,1,220000,217000,-3000,67,2250,4,3.5,1988,7250,0.0275,5968,5073,0,225,465.2
357,1,19920526,19920408,1,1,1,8,1,5,1,158500,158500,0,48,1430,2,2,1983,4400,0.027,4280,3638,0,247.1,476.6
358,1,19920513,19920311,5,1,2,2,2,5,1,148500,144500,-4000,63,1600,3,2.5,1987,6800,0.022,3179,2702,0,526.9,420.3
359,1,19920120,19911103,1,1,2,6,2,5,1,180000,179000,-1000,78,1590,3,2.5,1960,7350,0.028,5012,4260,0,251.5,474.5
360,1,19920508,19920317,1,1,1,1,3,2,1,206000,204500,-1500,52,1750,3,2.5,1974,6400,0.025,5113,4346,0,230.7,430.9
361,1,19920928,19920720,1,1,2,1,3,5,1,182500,178500,-4000,70,1710,3,2.5,1979,8050,0.029500000000000002,5266,4476,0,238.6,473.9
362,1,19920804,19920520,1,1,1,8,2,1,2,276000,273000,-3000,76,2500,4,3.5,1988,8000,0.0245,6689,5686,0,270,450.1
363,1,19921130,19920930,1,1,2,2,1,1,1,194000,187500,-6500,61,1770,3,2.5,1984,5300,0.022,4125,3506,0,257.1,492.1
364,1,19920716,19920518,1,1,1,1,1,1,1,154500,148500,-6000,59,1580,3,2.5,1955,4750,0.029500000000000002,4381,3724,0,230.3,468.9
365,1,19920916,19920726,1,1,2,3,4,2,1,206000,209500,3500,52,1940,4,3.5,1986,8650,0.0285,5971,5075,0,252.2,480.3
366,1,19920511,19920316,1,1,2,9,1,1,1,250500,248500,-2000,56,2250,4,3.5,1971,5850,0.022,5467,4647,0,240.4,476.3
367,1,19920110,19911025,1,1,2,3,1,5,1,257500,242500,-15000,77,2530,4,3.5,1965,8900,0.026000000000000002,6305,5359,0,250.8,451.5
368,1,19920504,19920317,1,1,2,1,1,2,2,293000,300000,7000,48,2560,3,2.5,1980,11700,0.025500000000000002,7650,6503,0,229.1,468.8
369,1,19920524,19920405,1,1,1,9,3,4,1,222500,220000,-2500,49,2270,4,3.5,1970,5600,0.0285,6270,5330,0,239.3,475.1
370,1,19920521,19920331,3,1,1,2,1,1,1,226500,221500,-5000,51,2140,3,2.5,1987,9050,0.025500000000000002,5648,4801,1500,476.1,410.5
371,1,19920722,19920511,1,1,1,2,4,3,1,235500,234000,-1500,72,2200,3,2.5,1970,7750,0.023,5382,4575,0,222.6,454.7
372,1,19921113,19920927,1,1,1,1,4,5,2,260000,258500,-1500,47,2070,3,2.5,1971,9500,0.0285,7367,6262,0,238.3,457.8
373,1,19920319,19911230,1,1,1,2,1,5,1,162500,159000,-3500,80,1680,3,2.5,1979,7850,0.028,4452,3784,0,225.6,464
374,1,19920502,19920226,1,1,2,2,1,1,1,170000,173000,3000,66,1820,3,2.5,1984,5150,0.0265,4585,3897,1250,247.9,466.3
